# 0.000120768, 0.000222867, 0.0439935, 0.00440544, 0.00414823, 0.00477218, 0.00368659, 0.00423518, 0.00387601, 0.00427084, 0.00390074, 0.00384013, 0.00465688, 0.00421295, 0.00383387, 0.00396511, 0.00448309, 0.00451853, 0.00408394, 0.00480444, 0.0042595, 0.00406013, 0.00426787, 0.00420763, 0.00368103, 0.00411337, 0.00478578, 0.00416777, 0.00402559, 0.00412703, 0.00399088, 0.00380165, 0.00458992, 0.00394191, 0.00394253, 0.00359718, 0.00392568, 0.00421804, 0.00450656, 0.00440335, 0.0042981, 0.00421474, 0.00399309, 0.00400354, 0.00387754, 0.00403912, 0.00399448, 0.00412392, 0.00389983, 0.00386398, 0.00370938, 0.00402449, 0.00346684, 0.00383203, 0.00417619, 0.00450286, 0.00417922, 0.00405922, 0.0043243, 0.00455338, 0.00378713, 0.00426034, 0.00429953, 0.00448832, 0.00459876, 0.00535951, 0.00373697, 0.00380452, 0.00402457, 0.0035282, 0.00319751, 0.00329132, 0.00330524, 0.00385341, 0.0034746, 0.00347731, 0.0037598, 0.00402071, 0.00332063, 0.00410309, 0.00405427, 0.00394942, 0.003871, 0.00377359, 0.00357643, 0.00355602, 0.0033589, 0.00339256, 0.00382966, 0.00417537, 0.00356868, 0.00344387, 0.0034934, 0.00346969, 0.00397107, 0.00341939, 0.00341838, 0.00350977, 0.00378135, 0.00331669, 0.0033655, 0.00382636, 0.00364361, 0.00351746, 0.003687, 0.00366962, 0.00368738, 0.0037017, 0.00311664, 0.00365724, 0.00350518, 0.00384062, 0.00316549, 0.0033301, 0.00338859, 0.00349613, 0.00363605, 0.00378407, 0.00419468, 0.00365939, 0.00349662, 0.00340357, 0.00359371, 0.00372045, 0.00346825, 0.00360151, 0.00374261, 0.00398204, 0.00413571, 0.000402773, 1.5821
-5207.63,0.597027,0.379253,4,15,0,5270.95,0.618764,0.423441,0.621338,0.378662,1.7582,0.344832,1.76318,0.316837,1.7895,0.463621,1.72463,0.843807,1.86138,0.831261,1.6361,0.826708,1.53229,1.00492,1.43922,1.18623,1.27528,1.37393,1.27082,1.54705,0.880284,1.65404,0.824246,1.72178,0.735861,1.85526,0.519912,1.87626,0.384052,1.85733,0.0779701,1.89471,-0.0308894,1.96619,-0.21531,1.94226,-0.478387,1.85824,-0.610094,1.86043,-0.77269,1.76825,-0.90389,1.80338,-1.08004,1.37174,-1.35156,1.30716,-1.61559,1.30651,-1.70817,1.01708,-1.63915,0.955621,-1.73723,0.779053,-1.80062,0.682858,-1.78617,0.433024,-1.93655,0.237549,-1.85075,0.0778973,-1.95674,0.0263977,-1.83543,-0.165205,-1.78775,-0.443238,-1.61264,-0.641457,-1.57945,-0.662394,-1.54138,-0.907466,-1.54751,-1.15943,-1.47572,-1.3632,-1.27159,-1.50168,-1.07375,-1.53039,-0.952808,-1.60469,-0.637496,-1.78,-0.583329,-1.75915,-0.445732,-1.87193,-0.348485,-1.90522,-0.0940998,-1.99521,0.0669828,-2.03134,0.172778,-1.93402,0.605747,-1.93534,0.748103,-1.82,0.962896,-1.70467,1.03551,-1.62004,1.26743,-1.47311,1.30961,-1.25662,1.45835,-1.17686,1.52079,-1.08162,1.67149,-0.971731,1.7478,-0.753656,1.83185,-0.522704,1.92576,-0.49388,1.89777,-0.397762,0.553652,0.00133877,0.445009,-0.47588,-0.971111,1.28764,1.31978,-16373.2,-16395.1,-46868.1
-5220.67,0.813582,0.379253,4,15,0,5269.84,0.608544,0.438245,0.635867,0.364133,1.62271,0.173746,1.77307,0.150355,2.00032,0.339611,2.01547,0.643166,1.7466,0.822527,1.7565,1.08076,1.52429,1.23811,1.59273,1.25571,1.47928,1.34473,1.22347,1.50804,0.91468,1.65238,0.931191,1.77391,0.786031,1.75402,0.602106,1.82643,0.260093,1.91409,0.136004,1.95068,-0.00606204,1.87999,-0.248444,1.8218,-0.522749,1.92058,-0.800293,1.75732,-0.819902,1.60888,-1.01096,1.59464,-1.2614,1.4211,-1.50096,1.37289,-1.57379,1.24538,-1.63214,1.17559,-1.53746,0.96148,-1.71877,0.803675,-1.7991,0.589869,-1.71841,0.390821,-1.79711,0.511298,-1.91479,0.16526,-2.02407,-0.0734997,-1.81092,-0.3773,-1.88249,-0.57384,-1.84581,-0.732969,-1.80602,-0.718797,-1.4561,-0.933922,-1.53954,-1.0938,-1.40783,-1.26517,-1.25028,-1.45414,-1.21371,-1.52796,-1.01775,-1.67101,-0.781565,-1.78794,-0.690951,-1.81096,-0.360169,-2.04362,-0.218207,-1.88379,-0.0896199,-1.92479,0.183754,-1.8486,0.458812,-1.87994,0.555992,-1.79499,0.665429,-1.66966,0.921432,-1.59142,1.04055,-1.58223,1.31401,-1.46789,1.22566,-1.31935,1.46558,-1.25219,1.59872,-1.0748,1.64001,-1.05298,1.79329,-1.03787,1.79179,-0.626454,1.82984,-0.438004,2.01634,-0.114981,0.536422,0.00281352,0.460765,-0.452767,-1.01023,0.874121,0.941645,-16982,-16992.2,-43632.7
-5216.89,0.996454,0.379253,4,15,0,5279.12,0.621881,0.419469,0.665653,0.334347,1.73043,0.405307,1.81528,0.312231,1.79914,0.43676,1.69505,0.783763,1.87124,0.849307,1.67525,0.872165,1.46036,0.972616,1.46789,1.21919,1.28548,1.31801,1.18489,1.55528,0.97025,1.62584,0.846613,1.79376,0.666222,1.82684,0.528691,2.0054,0.361598,1.85458,0.120413,1.85449,0.0241211,1.86286,-0.281328,1.95393,-0.465177,1.86664,-0.536763,1.86114,-0.768489,1.8088,-0.945004,1.70053,-1.06715,1.47565,-1.38401,1.28862,-1.65806,1.31993,-1.61842,1.09026,-1.71607,0.844813,-1.73545,0.809195,-1.79059,0.671731,-1.73808,0.478183,-1.88777,0.250328,-1.9912,0.0348572,-1.8585,-0.071913,-1.85637,-0.0731387,-1.86288,-0.464193,-1.54707,-0.581226,-1.64733,-0.759671,-1.53739,-0.87095,-1.53394,-1.07654,-1.48104,-1.39822,-1.18671,-1.50378,-1.16245,-1.52804,-0.945271,-1.60485,-0.584528,-1.78668,-0.691361,-1.78718,-0.401249,-1.88149,-0.252113,-1.90124,-0.176902,-1.94726,0.063138,-2.06123,0.220814,-1.95251,0.507268,-1.93233,0.84042,-1.85161,1.01368,-1.64843,1.02405,-1.66511,1.22486,-1.45198,1.2857,-1.20483,1.57229,-1.18362,1.5415,-1.15871,1.59303,-0.91498,1.75104,-0.736833,1.78506,-0.526229,1.94226,-0.532017,1.96798,-0.362929,0.54992,0.00113889,0.448941,-0.406987,-1.09558,1.19808,1.22541,-16303.7,-16323.4,-47679.5
-5207.52,0.975059,0.379253,4,15,0,5271.4,0.620314,0.423372,0.625249,0.374751,1.6653,0.20005,1.8963,0.121999,1.9448,0.298598,1.98038,0.77878,1.8433,0.86547,1.73191,0.984507,1.52691,1.22394,1.57312,1.24295,1.43014,1.39632,1.22058,1.49828,0.946491,1.65768,0.887604,1.75622,0.81654,1.67468,0.539225,1.93147,0.341205,1.83222,0.0601829,1.98984,-0.0237485,1.96262,-0.345376,1.90681,-0.556539,1.81209,-0.776938,1.7831,-0.910774,1.61719,-1.05216,1.64111,-1.12095,1.49116,-1.42614,1.25838,-1.57085,1.36841,-1.66422,1.0973,-1.6092,0.960149,-1.70583,0.826049,-1.77308,0.643633,-1.76249,0.369015,-1.7853,0.442109,-1.90655,0.268146,-2.03317,-0.0959056,-1.87693,-0.336404,-1.91185,-0.565507,-1.71856,-0.722428,-1.79998,-0.78868,-1.47285,-0.935701,-1.46594,-1.09495,-1.44126,-1.20323,-1.28543,-1.559,-1.15297,-1.4999,-1.05241,-1.70159,-0.81129,-1.76344,-0.71083,-1.79097,-0.444033,-1.94954,-0.205395,-1.91412,-0.0721842,-1.92341,0.139306,-1.92518,0.469491,-1.84901,0.580671,-1.8072,0.736442,-1.72612,0.803357,-1.58135,1.08033,-1.55299,1.29551,-1.48204,1.18797,-1.36264,1.44673,-1.2041,1.59031,-1.10034,1.67478,-1.15031,1.78509,-0.913948,1.80597,-0.56304,1.85865,-0.492359,1.93897,-0.293442,0.532316,0.00104343,0.466641,-0.469605,-0.981495,0.775582,0.800624,-16575.3,-16587.4,-46775.9
-5205.76,0.79759,0.379253,4,15,0,5272.67,0.607267,0.431271,0.642341,0.357659,1.72924,0.383619,1.70554,0.314777,1.77493,0.451212,1.80749,0.651821,1.86789,0.756281,1.69005,0.908428,1.60442,1.01045,1.50564,1.18561,1.38782,1.32177,1.22516,1.55971,0.973062,1.58219,0.902558,1.75863,0.677621,1.94648,0.571012,1.85242,0.318579,1.90947,0.140005,1.82491,0.00902354,1.86982,-0.201167,1.84641,-0.455334,1.9242,-0.589307,1.81127,-0.716655,1.75583,-0.9606,1.74816,-1.26196,1.40791,-1.48203,1.35773,-1.65152,1.25925,-1.52475,1.13049,-1.64262,0.923539,-1.72998,0.828942,-1.80282,0.644827,-1.78196,0.518007,-1.95546,0.281989,-1.9846,0.0800697,-1.9364,-0.0526052,-1.87938,-0.144852,-1.80593,-0.444987,-1.81357,-0.714121,-1.62643,-0.76928,-1.53743,-0.932021,-1.59649,-1.13796,-1.46651,-1.51778,-1.27132,-1.42964,-1.22022,-1.64386,-0.986288,-1.63251,-0.648208,-1.75578,-0.554178,-1.8468,-0.39692,-1.87817,-0.196848,-1.95888,-0.152644,-1.94585,0.1463,-2.00406,0.279641,-1.89636,0.601874,-1.83378,0.734385,-1.75098,1.1252,-1.69966,1.015,-1.66385,1.21038,-1.46067,1.38066,-1.2487,1.46991,-1.28097,1.58235,-1.15868,1.70476,-0.852195,1.79817,-0.822205,1.841,-0.66527,1.98617,-0.367867,2.04555,-0.271493,0.546271,0.000873754,0.452855,-0.442637,-1.02817,1.11051,1.13148,-17029.5,-17054.3,-45215.5
-5206.95,0.781894,0.379253,4,15,0,5271.58,0.626029,0.428031,0.613168,0.386832,1.68443,0.250585,1.93734,0.159828,1.86271,0.295997,1.90819,0.795397,1.76269,0.887234,1.69063,1.0114,1.45804,1.23114,1.53542,1.22813,1.37664,1.38714,1.19628,1.47727,0.933163,1.69138,0.883732,1.69026,0.838746,1.63887,0.598081,1.87064,0.361209,1.85126,0.0985677,2.00205,0.0312657,1.95787,-0.341064,1.93797,-0.511945,1.82715,-0.786892,1.82583,-0.855691,1.6133,-0.961838,1.60068,-1.05243,1.44757,-1.31861,1.28671,-1.57653,1.35666,-1.70928,1.07466,-1.65947,0.88336,-1.72587,0.76804,-1.73874,0.65379,-1.79255,0.409679,-1.74893,0.445697,-1.87647,0.22234,-1.99566,-0.0933122,-1.82638,-0.304048,-1.84325,-0.512582,-1.6309,-0.63133,-1.73948,-0.745595,-1.44229,-0.922737,-1.45622,-1.07016,-1.42657,-1.18337,-1.22935,-1.51054,-1.07927,-1.43222,-1.00178,-1.63885,-0.778592,-1.74682,-0.730186,-1.80405,-0.477195,-1.93509,-0.251338,-1.91601,-0.123497,-1.89707,0.095735,-1.91231,0.380015,-1.89406,0.514812,-1.89063,0.69044,-1.78866,0.776677,-1.61007,1.10868,-1.55928,1.34642,-1.45042,1.25809,-1.29276,1.46848,-1.11549,1.57271,-1.08384,1.64877,-1.14425,1.7388,-0.887957,1.78693,-0.558937,1.84607,-0.484326,1.90239,-0.315025,0.537431,0.000938587,0.46163,-0.489117,-0.949764,0.898347,0.920873,-16147.6,-16163,-45630.9
-5209.19,0.803639,0.379253,4,15,0,5275.89,0.617162,0.433101,0.607384,0.392616,1.66735,0.320001,1.73842,0.248997,1.83461,0.418708,1.80839,0.8153,1.73371,0.795572,1.59764,1.03349,1.55486,1.22472,1.59528,1.17631,1.44748,1.33647,1.19162,1.57551,0.9364,1.62988,0.811168,1.75413,0.733198,1.74242,0.618593,1.82469,0.255661,1.80571,0.049339,1.85892,0.00104383,1.94847,-0.214899,1.93919,-0.452319,1.85022,-0.725471,1.80872,-0.970391,1.70411,-0.998488,1.64489,-1.10582,1.45451,-1.46495,1.23064,-1.67094,1.28592,-1.56699,1.03487,-1.5697,0.891591,-1.73388,0.835097,-1.68283,0.674761,-1.73758,0.411495,-1.78736,0.346527,-1.85131,0.144858,-2.0292,-0.0949387,-1.80321,-0.340811,-1.70778,-0.511285,-1.70726,-0.727852,-1.66319,-0.721275,-1.57174,-0.945657,-1.39317,-1.1044,-1.44472,-1.3191,-1.33981,-1.46155,-1.18878,-1.47707,-1.0942,-1.66955,-0.739791,-1.69643,-0.53649,-1.91117,-0.491527,-1.90354,-0.196263,-1.79101,-0.163688,-1.87007,0.147838,-1.94111,0.406112,-1.92959,0.476739,-1.83472,0.659731,-1.75664,0.824197,-1.57502,1.05849,-1.60771,1.23969,-1.46398,1.28514,-1.31109,1.55021,-1.2284,1.52428,-1.1187,1.46735,-1.0317,1.69912,-0.869572,1.69858,-0.713882,1.78082,-0.447513,1.85428,-0.393574,0.538783,0.00411607,0.457101,-0.498594,-0.934923,0.930784,1.02957,-16316.7,-16338.5,-44405.4
-5204.8,0.969698,0.379253,4,15,0,5262.65,0.608014,0.428104,0.696253,0.303747,1.76496,0.364692,1.83683,0.226034,1.87561,0.24891,1.95849,0.656065,1.85547,0.819819,1.76444,0.955049,1.54719,1.07862,1.40254,1.18674,1.33895,1.42019,1.23117,1.48386,0.994867,1.61155,0.886071,1.82298,0.772816,1.84349,0.574259,1.90006,0.267519,1.89172,0.139409,1.96019,0.0220484,1.8927,-0.320572,1.92392,-0.488624,1.87546,-0.630373,1.76826,-0.649833,1.75511,-0.910821,1.66321,-1.18826,1.50234,-1.50512,1.31769,-1.63385,1.41745,-1.66997,1.09614,-1.6127,0.989939,-1.75441,0.783606,-1.86613,0.639541,-1.90085,0.429615,-1.91692,0.308345,-1.90728,0.185614,-1.88484,-0.0376473,-1.94117,-0.272524,-1.92146,-0.398511,-1.86646,-0.624028,-1.63315,-0.773112,-1.54755,-0.944127,-1.52563,-1.03804,-1.40492,-1.29567,-1.174,-1.51641,-1.09148,-1.52653,-0.94548,-1.62258,-0.727309,-1.75135,-0.653009,-1.86252,-0.453613,-1.89052,-0.187747,-2.01159,-0.15374,-2.01693,0.167163,-1.94869,0.351781,-1.91831,0.492988,-1.79917,0.724431,-1.83691,1.07841,-1.57604,1.07992,-1.62326,1.28792,-1.64314,1.24985,-1.2078,1.48355,-1.12412,1.56947,-1.12403,1.70247,-1.00831,1.84418,-0.80447,1.9246,-0.556954,1.9545,-0.405055,2.08384,-0.239178,0.540012,0.000699901,0.459288,-0.362042,-1.19156,0.960294,0.977092,-17131.7,-17153.1,-46117.1
-5205.29,0.923265,0.379253,4,15,0,5260.74,0.624376,0.430732,0.518552,0.481448,1.76035,0.328867,1.78072,0.25437,1.68291,0.462148,1.89071,0.770278,1.8383,0.794609,1.72771,0.944426,1.53619,1.12905,1.61041,1.19808,1.42838,1.3159,1.18568,1.50339,0.913811,1.58812,0.921694,1.65035,0.709335,1.78211,0.47368,1.91639,0.397454,1.76161,0.172618,1.89446,-0.0215031,1.9754,-0.189978,1.85323,-0.450226,1.88312,-0.666636,1.87734,-0.884014,1.64444,-0.9882,1.63648,-1.14219,1.43225,-1.41997,1.31075,-1.62995,1.32124,-1.64818,1.25655,-1.68971,0.941588,-1.78249,0.744408,-1.82925,0.647285,-1.69162,0.498329,-1.86648,0.304739,-1.94389,0.155322,-2.01398,-0.153997,-1.81569,-0.252152,-1.82537,-0.462156,-1.80422,-0.654817,-1.74062,-0.767201,-1.40642,-0.935859,-1.5204,-1.20071,-1.47301,-1.37063,-1.26791,-1.37862,-1.1235,-1.58545,-0.977675,-1.67706,-0.703197,-1.79007,-0.648386,-1.80413,-0.450318,-1.93121,-0.163094,-1.88674,0.0395665,-1.99621,0.0968849,-1.9907,0.369861,-1.87359,0.589703,-1.90395,0.676656,-1.63662,0.926766,-1.64961,1.02722,-1.52513,1.11923,-1.36975,1.28099,-1.28067,1.4444,-1.1658,1.51164,-1.13852,1.61829,-1.06555,1.73065,-0.890968,1.85399,-0.593896,1.86692,-0.499466,1.97717,-0.440199,0.551076,0.000174617,0.448749,-0.656714,-0.730958,1.22583,1.23002,-16288.1,-16310.7,-45148.4
-5211.07,0.836027,0.379253,4,15,0,5273.3,0.605964,0.433774,0.644071,0.355929,1.60582,0.365896,1.85091,0.331787,2.03213,0.36729,1.88955,0.688693,1.89079,0.86624,1.65019,0.951935,1.53821,1.15247,1.44673,1.18552,1.33546,1.3025,1.23813,1.50569,0.966548,1.6219,0.799155,1.78754,0.75352,1.79693,0.658458,1.86716,0.350704,1.99777,0.127436,1.98547,0.104492,1.90639,-0.248641,1.86878,-0.472249,1.83473,-0.651746,1.8503,-0.760018,1.79366,-0.964694,1.63986,-1.13508,1.46542,-1.4895,1.29214,-1.64182,1.34453,-1.59397,1.00514,-1.6176,0.956275,-1.72771,0.905109,-1.72891,0.684447,-1.81166,0.402511,-1.88381,0.311671,-1.99013,0.160159,-2.00568,-0.0760656,-1.95786,-0.265189,-1.85789,-0.497259,-1.69175,-0.771865,-1.58987,-0.869135,-1.48847,-0.929685,-1.48996,-0.986712,-1.40942,-1.28489,-1.25819,-1.55806,-1.21926,-1.5055,-1.0502,-1.59626,-0.643599,-1.74535,-0.552762,-1.80034,-0.391465,-1.83629,-0.288105,-1.8809,-0.274792,-1.84491,0.176274,-2.01098,0.218087,-2.00884,0.48424,-1.85187,0.680291,-1.84212,0.927596,-1.62598,1.03264,-1.65643,1.37143,-1.55507,1.31428,-1.33599,1.43595,-1.35085,1.52591,-1.17868,1.60063,-0.971109,1.76168,-0.849222,1.70784,-0.722958,1.82563,-0.539885,1.93053,-0.334195,0.532435,0.00147852,0.466086,-0.439947,-1.03302,0.778449,0.813933,-16836.9,-16859.6,-45249.7
-5216.08,0.719073,0.379253,4,15,0,5287.39,0.615893,0.431298,0.63346,0.36654,1.80528,0.184277,1.78227,0.0828443,1.70576,0.375276,1.82506,0.686152,1.7261,0.807155,1.66967,1.02757,1.49206,1.1256,1.55717,1.22698,1.36246,1.43188,1.21237,1.56322,0.985443,1.64644,0.935916,1.77973,0.6544,1.76568,0.429542,1.87506,0.321261,1.7287,0.11771,1.80712,-0.0143389,1.99932,-0.219787,1.94114,-0.510899,1.9164,-0.619376,1.80129,-0.733605,1.56736,-1.00699,1.75462,-1.24977,1.48121,-1.41648,1.37038,-1.62232,1.30229,-1.65443,1.17894,-1.6636,0.843812,-1.81501,0.675158,-1.89871,0.575482,-1.7212,0.378578,-1.86842,0.273926,-1.85322,0.067315,-1.92783,-0.0905698,-1.80108,-0.188192,-1.78025,-0.534752,-1.66458,-0.701294,-1.70675,-0.727427,-1.46819,-0.889723,-1.57792,-1.18437,-1.53115,-1.46091,-1.22272,-1.47954,-1.08547,-1.59648,-0.932496,-1.65867,-0.823377,-1.80039,-0.704073,-1.86982,-0.42066,-1.98542,-0.0906667,-1.8829,-0.107689,-1.97249,-0.0187541,-1.9729,0.331322,-1.87523,0.629967,-1.90841,0.782667,-1.8123,1.01758,-1.66995,1.10392,-1.50261,1.26663,-1.40275,1.33645,-1.28032,1.51809,-1.24693,1.68635,-1.05541,1.74429,-0.931288,1.78784,-0.796814,1.93893,-0.567905,1.97958,-0.396576,2.08417,-0.27505,0.548687,0.000632792,0.45068,-0.456558,-1.00365,1.16849,1.18367,-16842.4,-16853.7,-44762.3
-5208.45,0.878434,0.379253,4,15,0,5286.42,0.61596,0.436241,0.625117,0.374883,1.72297,0.193413,1.84567,0.308696,1.76566,0.509528,1.92726,0.73109,1.8209,0.818262,1.7298,0.906042,1.55796,1.11858,1.57549,1.17613,1.4367,1.344,1.20405,1.59909,0.880289,1.61731,0.815829,1.65086,0.760422,1.87103,0.654216,1.85097,0.401005,1.98276,0.0942732,1.95376,-0.0649907,1.89262,-0.369478,1.77332,-0.549089,1.86804,-0.72136,1.83519,-0.784269,1.71479,-0.964618,1.68798,-1.20351,1.3872,-1.46502,1.27926,-1.54868,1.40375,-1.67978,1.06666,-1.55036,0.958554,-1.61968,0.95315,-1.79448,0.742282,-1.79336,0.417879,-1.77623,0.387432,-1.9371,0.178865,-2.03162,-0.120052,-1.90577,-0.247747,-1.8654,-0.480891,-1.74935,-0.629208,-1.71922,-0.860896,-1.48021,-0.818162,-1.45404,-1.00408,-1.44833,-1.25194,-1.20673,-1.37088,-1.20291,-1.5042,-1.02045,-1.58685,-0.598259,-1.77403,-0.654384,-1.76385,-0.400122,-1.8772,-0.247878,-1.93727,-0.115615,-1.911,0.0894296,-1.88311,0.344048,-1.96403,0.529795,-1.85338,0.723653,-1.75597,0.817343,-1.66404,0.948826,-1.6051,1.26078,-1.49543,1.2793,-1.29771,1.38496,-1.24442,1.44942,-1.13373,1.6099,-1.07982,1.71606,-0.889071,1.76252,-0.736872,1.86083,-0.475719,1.80235,-0.34506,0.540536,0.00109272,0.458371,-0.469816,-0.981143,0.972868,0.999093,-16446.8,-16464.4,-44710.9
-5219.3,0.814127,0.379253,4,15,0,5276.58,0.613839,0.428119,0.682744,0.317256,1.77426,0.215372,1.86734,0.277053,1.75416,0.44321,1.88697,0.685042,1.75977,0.868986,1.67592,0.984981,1.55211,1.20664,1.5449,1.2293,1.36171,1.41101,1.21869,1.69403,0.932479,1.71246,0.850435,1.72818,0.764168,1.91634,0.576779,1.8547,0.263807,1.96154,-0.0429993,1.94383,-0.0594797,1.86875,-0.229274,1.76953,-0.316386,1.88812,-0.576079,1.85219,-0.757639,1.72264,-0.995669,1.69343,-1.19612,1.33584,-1.47837,1.24004,-1.56379,1.36935,-1.74802,1.00449,-1.64273,0.773172,-1.65095,0.742814,-1.72726,0.627288,-1.78407,0.336078,-1.83112,0.305338,-1.95395,0.104694,-1.95308,-0.184325,-1.73904,-0.262332,-1.66317,-0.396398,-1.65071,-0.562675,-1.70311,-0.882402,-1.52762,-0.908744,-1.53535,-1.05521,-1.59397,-1.29406,-1.28952,-1.44213,-1.18624,-1.57016,-1.00351,-1.57805,-0.616433,-1.73845,-0.680157,-1.75574,-0.400202,-1.83936,-0.23227,-1.86969,-0.108083,-1.92057,0.182406,-1.90328,0.395453,-1.93869,0.536147,-1.8466,0.810109,-1.74272,0.952141,-1.62467,1.13602,-1.55146,1.4236,-1.44773,1.33969,-1.29242,1.42289,-1.21844,1.61734,-1.07075,1.76859,-1.04188,1.795,-0.826925,1.77625,-0.5942,1.90823,-0.356884,1.87745,-0.280717,0.544182,0.000685094,0.455133,-0.381635,-1.14805,1.06037,1.07681,-16777.1,-16791.5,-44907.8
-5226.04,0.762853,0.379253,4,15,0,5296.67,0.617654,0.431566,0.569706,0.430294,1.62337,0.350658,1.76262,0.116425,1.9568,0.369041,1.85419,0.736793,1.9089,0.853454,1.70306,1.00232,1.52453,1.05566,1.50153,1.24462,1.42202,1.30782,1.21807,1.38694,0.941576,1.58806,0.873546,1.76815,0.70906,1.68911,0.51994,1.91928,0.396863,1.73935,0.252751,1.85294,0.0880623,1.90331,-0.261801,1.96543,-0.635028,1.83385,-0.785907,1.76584,-0.868006,1.67034,-0.993897,1.68675,-1.13309,1.52919,-1.37149,1.41787,-1.65093,1.2382,-1.4853,1.22019,-1.66679,1.06922,-1.79023,0.87295,-1.82085,0.640467,-1.75356,0.566353,-1.82478,0.382921,-1.83108,0.207064,-1.95056,0.0100947,-1.97447,-0.186716,-1.99624,-0.561353,-1.8686,-0.757326,-1.6681,-0.609598,-1.49325,-0.889066,-1.54301,-1.14234,-1.31688,-1.36078,-1.2448,-1.48924,-1.1579,-1.52376,-1.00203,-1.71641,-0.825797,-1.77291,-0.60411,-1.89846,-0.502222,-1.95562,-0.241329,-2.00892,-0.131816,-1.95152,0.065642,-2.06943,0.295696,-1.86389,0.548657,-1.90263,0.592171,-1.7632,0.937762,-1.74353,0.949344,-1.62955,1.1127,-1.48623,1.24038,-1.20949,1.43909,-1.1882,1.49039,-1.17072,1.53416,-0.927059,1.73907,-0.913586,1.833,-0.592367,1.87675,-0.500202,2.03472,-0.307863,0.53976,0.00309328,0.457146,-0.562635,-0.843286,0.954247,1.02849,-16406.6,-16424.9,-45899.5
-5214.66,0.997256,0.379253,4,15,0,5286.71,0.61603,0.423766,0.585892,0.414108,1.69424,0.444732,1.76046,0.134781,1.89609,0.336413,1.7042,0.664371,1.85033,0.842357,1.69345,1.01753,1.54958,1.07342,1.57598,1.29049,1.4095,1.45372,1.15903,1.52771,0.813052,1.61476,0.864978,1.80715,0.683041,1.76661,0.503587,2.00102,0.337091,1.86813,0.0753215,1.91329,0.0331369,1.81732,-0.162605,1.86038,-0.50266,1.8571,-0.672109,1.84283,-0.796038,1.68363,-1.0153,1.7469,-1.19717,1.48111,-1.3566,1.33802,-1.63496,1.23692,-1.55345,1.13244,-1.55503,0.804227,-1.61978,0.708304,-1.78319,0.610667,-1.73028,0.408986,-1.80722,0.2159,-1.94894,0.0885825,-1.97947,-0.17182,-1.74651,-0.269502,-1.76821,-0.443103,-1.70209,-0.765903,-1.52442,-0.758111,-1.43591,-0.918684,-1.67426,-1.06383,-1.44446,-1.26424,-1.25902,-1.49652,-1.14629,-1.51332,-0.918309,-1.6019,-0.764688,-1.68234,-0.663428,-1.84889,-0.506103,-1.89535,-0.192695,-1.85039,-0.1086,-1.82283,0.0624949,-2.06695,0.333454,-1.89795,0.631304,-1.93511,0.601094,-1.80334,0.937933,-1.65953,1.01098,-1.51832,1.24929,-1.47098,1.42459,-1.23806,1.57966,-1.2464,1.57697,-1.20961,1.61148,-1.01548,1.69583,-0.906151,1.76236,-0.602332,1.85847,-0.52325,2.02874,-0.301289,0.547897,0.00214556,0.449957,-0.53462,-0.881628,1.14953,1.20102,-16472.8,-16490.3,-46375.3
-5230.02,0.718806,0.379253,4,15,0,5295.61,0.624796,0.419928,0.611785,0.388215,1.7017,0.280662,1.76149,0.102314,1.82433,0.248896,1.69268,0.776223,1.8664,0.91235,1.74806,1.08556,1.65295,1.08711,1.5882,1.18028,1.50706,1.53348,1.10586,1.52505,0.878393,1.68558,0.895938,1.85801,0.672085,1.82523,0.498603,1.95549,0.416284,1.80355,0.115103,1.81319,-0.123632,1.92063,-0.245583,1.91964,-0.476781,1.83872,-0.74018,1.74439,-0.925182,1.63726,-0.99251,1.6651,-1.14147,1.50351,-1.43618,1.33256,-1.63303,1.28565,-1.58715,1.1166,-1.62154,0.856225,-1.75822,0.656024,-1.76551,0.61305,-1.71429,0.42928,-1.75907,0.29574,-1.98468,0.164741,-1.99123,-0.0781353,-1.97544,-0.22127,-1.76383,-0.516908,-1.58471,-0.668571,-1.63926,-0.784759,-1.4123,-0.996838,-1.45495,-1.16701,-1.42403,-1.23001,-1.29471,-1.52585,-1.18011,-1.55391,-0.978459,-1.56953,-0.77709,-1.65069,-0.593603,-1.83466,-0.527794,-1.86748,-0.247334,-1.94,-0.00297586,-1.86167,0.0180058,-2.12799,0.294124,-1.86067,0.535364,-1.81393,0.639991,-1.8148,1.06141,-1.66283,1.18689,-1.59112,1.23684,-1.40626,1.32652,-1.32447,1.56904,-1.25685,1.56597,-1.09732,1.61228,-1.08252,1.6861,-0.877294,1.82221,-0.606742,1.76094,-0.447642,1.94712,-0.37071,0.539894,0.00171045,0.458396,-0.491375,-0.946195,0.957456,0.998507,-16326.2,-16339.7,-47302.5
